id,order_ref_id,order_priority,order_date,ship_date,country_id,sales_channel,item_type_id,units_sold,total_revenue,total_cost,total_profit,created_at,updated_at
2368,942466723,M,2013-08-12,2013-09-04,17,Online,8,5702,1455606.56,909012.84,546593.72,2013-08-12,2013-09-04
2369,638937652,L,2013-08-12,2013-09-06,108,Offline,1,4705,43897.65,32558.6,11339.05,2013-08-12,2013-09-06
2370,838246810,H,2013-08-13,2013-08-21,29,Offline,3,4714,385275.22,267142.38,118132.84,2013-08-13,2013-08-21
2371,773739039,L,2013-08-14,2013-09-13,41,Online,4,5431,593499.68,194647.04,398852.64,2013-08-14,2013-09-13
2372,447342956,M,2013-08-14,2013-09-21,15,Online,8,7576,1934001.28,1207765.92,726235.36,2013-08-14,2013-09-21
2373,440849006,L,2013-08-15,2013-09-24,111,Online,8,5872,1499004.16,936114.24,562889.92,2013-08-15,2013-09-24
2374,155975663,C,2013-08-16,2013-08-26,65,Online,12,5520,3688850.4,2774020.8,914829.6,2013-08-16,2013-08-26
2375,142987763,L,2013-08-18,2013-09-01,101,Offline,12,2112,1411386.24,1061364.48,350021.76,2013-08-18,2013-09-01
2376,614654433,C,2013-08-19,2013-09-20,133,Offline,5,8761,1336753.38,853671.84,483081.54,2013-08-19,2013-09-20
2377,444234168,M,2013-08-19,2013-09-27,24,Online,8,7617,1944467.76,1214302.14,730165.62,2013-08-19,2013-09-27
2378,130353915,H,2013-08-19,2013-10-01,35,Online,4,3475,379748,124544,255204,2013-08-19,2013-10-01
2379,400310742,L,2013-08-20,2013-09-17,73,Online,5,9699,1479873.42,945070.56,534802.86,2013-08-20,2013-09-17
2380,244570958,H,2013-08-20,2013-09-19,151,Offline,3,2836,231786.28,160716.12,71070.16,2013-08-20,2013-09-19
2381,497800672,H,2013-08-21,2013-10-06,1,Online,9,9136,3854387.04,3331807.84,522579.2,2013-08-21,2013-10-06
2382,102685534,L,2013-08-22,2013-08-23,161,Online,1,5786,53983.38,40039.12,13944.26,2013-08-22,2013-08-23
2383,528736197,M,2013-08-22,2013-08-31,12,Online,12,3645,2435844.15,1831758.3,604085.85,2013-08-22,2013-08-31
2384,152630841,L,2013-08-22,2013-09-01,166,Offline,2,5713,271081.85,181616.27,89465.58,2013-08-22,2013-09-01
2385,742843854,M,2013-08-22,2013-09-04,172,Online,2,2859,135659.55,90887.61,44771.94,2013-08-22,2013-09-04
2386,156842124,M,2013-08-22,2013-09-25,46,Offline,3,1925,157330.25,109089.75,48240.5,2013-08-22,2013-09-25
2387,362409198,H,2013-08-23,2013-09-07,59,Offline,10,3790,1656988,998020.7,658967.3,2013-08-23,2013-09-07
2388,915310752,L,2013-08-23,2013-09-23,161,Online,6,9647,1486216.82,877201.71,609015.11,2013-08-23,2013-09-23
2389,451712596,H,2013-08-23,2013-09-28,76,Online,6,650,100139,59104.5,41034.5,2013-08-23,2013-09-28
2390,146254909,M,2013-08-23,2013-09-29,150,Offline,6,8932,1376063.92,812186.76,563877.16,2013-08-23,2013-09-29
2391,684239947,L,2013-08-24,2013-08-31,37,Online,10,661,288989.2,174061.13,114928.07,2013-08-24,2013-08-31
2392,457852494,C,2013-08-24,2013-09-01,152,Offline,10,7582,3314850.4,1996568.06,1318282.34,2013-08-24,2013-09-01
2393,779683244,M,2013-08-25,2013-08-25,151,Offline,1,4453,41546.49,30814.76,10731.73,2013-08-25,2013-08-25
2394,438724696,L,2013-08-26,2013-10-05,1,Offline,6,7242,1115702.52,658515.06,457187.46,2013-08-26,2013-10-05
2395,413693034,C,2013-08-26,2013-10-13,176,Offline,1,9817,91592.61,67933.64,23658.97,2013-08-26,2013-10-13
2396,592181813,M,2013-08-27,2013-09-09,117,Online,10,8613,3765603.6,2268061.29,1497542.31,2013-08-27,2013-09-09
2397,670779979,C,2013-08-29,2013-09-09,123,Offline,4,7557,825828.96,270842.88,554986.08,2013-08-29,2013-09-09
2398,666686713,L,2013-08-29,2013-09-10,27,Offline,9,6269,2644828.41,2286241.61,358586.8,2013-08-29,2013-09-10
2399,120043075,L,2013-08-29,2013-10-13,126,Online,3,2268,185363.64,128527.56,56836.08,2013-08-29,2013-10-13
2400,953370654,C,2013-08-30,2013-09-16,86,Offline,12,2417,1615208.59,1214639.18,400569.41,2013-08-30,2013-09-16
2401,119689023,L,2013-08-30,2013-09-19,50,Offline,11,7497,4882121.37,3935625.12,946496.25,2013-08-30,2013-09-19
2402,537435138,L,2013-08-31,2013-09-05,44,Online,8,7855,2005224.4,1252244.1,752980.3,2013-08-31,2013-09-05
2403,601588857,H,2013-09-01,2013-09-10,127,Offline,4,2366,258556.48,84797.44,173759.04,2013-09-01,2013-09-10
2404,965414416,M,2013-09-01,2013-09-13,142,Offline,4,6434,703107.52,230594.56,472512.96,2013-09-01,2013-09-13
2405,628667151,M,2013-09-01,2013-09-26,166,Online,11,5435,3539326.35,2853157.6,686168.75,2013-09-01,2013-09-26
2406,264959609,C,2013-09-01,2013-10-18,75,Online,5,6291,959880.78,612995.04,346885.74,2013-09-01,2013-10-18
2407,973482930,H,2013-09-02,2013-10-07,80,Online,2,4087,193928.15,129925.73,64002.42,2013-09-02,2013-10-07
2408,738672912,C,2013-09-02,2013-10-10,162,Online,3,8584,701570.32,486455.28,215115.04,2013-09-02,2013-10-10
2409,370518052,H,2013-09-03,2013-10-09,19,Offline,12,3380,2258752.6,1698585.2,560167.4,2013-09-03,2013-10-09
2410,523857152,H,2013-09-05,2013-10-09,100,Online,10,9827,4296364.4,2587743.91,1708620.49,2013-09-05,2013-10-09
2411,488474309,L,2013-09-05,2013-10-21,48,Online,3,9258,756656.34,524650.86,232005.48,2013-09-05,2013-10-21
2412,980961358,C,2013-09-06,2013-10-08,79,Online,10,7120,3112864,1874909.6,1237954.4,2013-09-06,2013-10-08
2413,947507131,L,2013-09-07,2013-10-20,155,Offline,2,7271,345008.95,231145.09,113863.86,2013-09-07,2013-10-20
2414,664562404,L,2013-09-08,2013-09-19,149,Offline,5,7638,1165406.04,744246.72,421159.32,2013-09-08,2013-09-19
2415,575259006,L,2013-09-08,2013-10-20,82,Online,12,778,519914.06,390976.12,128937.94,2013-09-08,2013-10-20
2416,176050603,C,2013-09-08,2013-10-28,172,Online,7,6140,1262998,719055.4,543942.6,2013-09-08,2013-10-28
2417,924286067,H,2013-09-09,2013-10-04,100,Online,4,5642,616557.76,202209.28,414348.48,2013-09-09,2013-10-04
2418,167510020,L,2013-09-09,2013-10-06,158,Online,9,8792,3709256.88,3206354.48,502902.4,2013-09-09,2013-10-06
2419,281845080,M,2013-09-09,2013-10-18,83,Offline,12,3077,2056266.79,1546315.58,509951.21,2013-09-09,2013-10-18
2420,780590045,H,2013-09-10,2013-10-03,54,Offline,9,2796,1179604.44,1019673.24,159931.2,2013-09-10,2013-10-03
2421,917792117,M,2013-09-10,2013-10-07,145,Online,4,3938,430344.64,141137.92,289206.72,2013-09-10,2013-10-07
2422,296289527,M,2013-09-10,2013-10-14,131,Online,11,7510,4890587.1,3942449.6,948137.5,2013-09-10,2013-10-14
2423,136102426,C,2013-09-11,2013-09-23,178,Offline,5,4587,699884.46,446957.28,252927.18,2013-09-11,2013-09-23
2424,250437486,L,2013-09-11,2013-10-05,82,Online,8,8872,2264844.16,1414374.24,850469.92,2013-09-11,2013-10-05
2425,368865811,L,2013-09-11,2013-10-16,88,Online,11,4445,2894628.45,2333447.2,561181.25,2013-09-11,2013-10-16
2426,474660289,H,2013-09-12,2013-10-06,131,Offline,8,1382,352796.96,220318.44,132478.52,2013-09-12,2013-10-06
2427,310497939,C,2013-09-12,2013-10-11,157,Offline,9,2095,883859.55,764025.55,119834,2013-09-12,2013-10-11
2428,989660298,H,2013-09-14,2013-10-11,64,Online,9,1330,561113.7,485037.7,76076,2013-09-14,2013-10-11
2429,563491618,L,2013-09-14,2013-10-29,82,Offline,12,8547,5711703.69,4295209.38,1416494.31,2013-09-14,2013-10-29
2430,519686210,L,2013-09-15,2013-09-24,175,Offline,5,5553,847276.74,541084.32,306192.42,2013-09-15,2013-09-24
2431,671450746,M,2013-09-15,2013-10-18,162,Offline,1,6052,56465.16,41879.84,14585.32,2013-09-15,2013-10-18
2432,209899222,M,2013-09-16,2013-09-28,135,Online,5,2699,411813.42,262990.56,148822.86,2013-09-16,2013-09-28
2433,548693120,C,2013-09-16,2013-10-10,136,Online,5,9342,1425402.36,910284.48,515117.88,2013-09-16,2013-10-10
2434,947783505,C,2013-09-16,2013-10-27,128,Offline,8,9056,2311815.68,1443707.52,868108.16,2013-09-16,2013-10-27
2435,130356919,H,2013-09-18,2013-10-01,58,Online,6,4364,672317.84,396818.52,275499.32,2013-09-18,2013-10-01
2436,452423703,C,2013-09-19,2013-09-24,22,Offline,10,1082,473050.4,284923.06,188127.34,2013-09-19,2013-09-24
2437,148894631,H,2013-09-19,2013-09-25,172,Online,11,85,55352.85,44621.6,10731.25,2013-09-19,2013-09-25
2438,976200330,M,2013-09-19,2013-10-20,49,Online,8,8226,2099933.28,1311388.92,788544.36,2013-09-19,2013-10-20
2439,790981566,H,2013-09-20,2013-10-08,114,Online,6,7878,1213684.68,716346.54,497338.14,2013-09-20,2013-10-08
2440,483359229,H,2013-09-20,2013-10-10,120,Offline,6,5592,861503.52,508480.56,353022.96,2013-09-20,2013-10-10
2441,127838218,C,2013-09-20,2013-10-29,101,Offline,1,9024,84193.92,62446.08,21747.84,2013-09-20,2013-10-29
2442,277556121,H,2013-09-20,2013-10-29,93,Online,8,3879,990231.12,618390.18,371840.94,2013-09-20,2013-10-29
2443,458209550,C,2013-09-21,2013-09-24,29,Online,2,3243,153880.35,103094.97,50785.38,2013-09-21,2013-09-24
2444,813730561,C,2013-09-21,2013-10-26,179,Offline,8,9811,2504552.08,1564069.62,940482.46,2013-09-21,2013-10-26
2445,886306846,H,2013-09-21,2013-10-27,121,Online,8,6746,1722118.88,1075447.32,646671.56,2013-09-21,2013-10-27
2446,266614854,M,2013-09-23,2013-10-10,30,Online,12,6115,4086471.05,3073032.1,1013438.95,2013-09-23,2013-10-10
2447,937826716,M,2013-09-23,2013-10-11,59,Online,2,2621,124366.45,83321.59,41044.86,2013-09-23,2013-10-11
2448,919289004,H,2013-09-23,2013-10-17,9,Online,5,6900,1052802,672336,380466,2013-09-23,2013-10-17
2449,592774903,M,2013-09-24,2013-10-02,99,Offline,12,4122,2754608.94,2071469.88,683139.06,2013-09-24,2013-10-02
2450,871272313,M,2013-09-24,2013-10-09,62,Online,11,7694,5010409.74,4039042.24,971367.5,2013-09-24,2013-10-09
2451,446914231,H,2013-09-25,2013-10-01,166,Offline,11,707,460405.47,371146.72,89258.75,2013-09-25,2013-10-01
2452,557156026,C,2013-09-25,2013-10-15,114,Offline,11,3704,2412081.84,1944451.84,467630,2013-09-25,2013-10-15
2453,910276353,L,2013-09-26,2013-09-27,114,Offline,4,9856,1077063.68,353239.04,723824.64,2013-09-26,2013-09-27
2454,195259082,L,2013-09-26,2013-10-11,24,Online,12,356,237904.12,178904.24,58999.88,2013-09-26,2013-10-11
2455,604582631,L,2013-09-27,2013-09-30,12,Offline,8,8291,2116526.48,1321751.22,794775.26,2013-09-27,2013-09-30
2456,822665536,M,2013-09-28,2013-10-29,162,Offline,7,3868,795647.6,452981.48,342666.12,2013-09-28,2013-10-29
2457,306839406,H,2013-09-29,2013-10-01,134,Offline,8,9454,2413417.12,1507156.68,906260.44,2013-09-29,2013-10-01
2458,527204978,L,2013-09-29,2013-10-03,7,Online,9,523,220648.47,190732.87,29915.6,2013-09-29,2013-10-03
2459,878514707,C,2013-09-29,2013-10-11,89,Offline,2,879,41708.55,27943.41,13765.14,2013-09-29,2013-10-11
2460,211278092,L,2013-09-29,2013-11-03,25,Online,3,737,60235.01,41765.79,18469.22,2013-09-29,2013-11-03
2461,381580340,L,2013-09-30,2013-10-02,22,Online,8,6957,1775982.96,1109084.94,666898.02,2013-09-30,2013-10-02
2462,876232039,H,2013-09-30,2013-11-07,70,Offline,3,5387,440279.51,305281.29,134998.22,2013-09-30,2013-11-07
2463,408540618,M,2013-09-30,2013-11-13,137,Offline,6,5102,786014.12,463924.86,322089.26,2013-09-30,2013-11-13
2464,140040338,M,2013-10-02,2013-10-09,111,Offline,8,9903,2528037.84,1578736.26,949301.58,2013-10-02,2013-10-09
2465,711597621,M,2013-10-02,2013-11-14,176,Offline,3,6404,523398.92,362914.68,160484.24,2013-10-02,2013-11-14
2466,575970113,M,2013-10-04,2013-10-16,133,Offline,9,1211,510908.79,441639.59,69269.2,2013-10-04,2013-10-16
2467,536494004,L,2013-10-04,2013-10-29,129,Offline,12,9353,6250329.31,4700256.62,1550072.69,2013-10-04,2013-10-29
2468,471514165,C,2013-10-07,2013-11-23,165,Online,6,374,57618.44,34007.82,23610.62,2013-10-07,2013-11-23
2469,911891257,C,2013-10-08,2013-11-01,54,Offline,1,7742,72232.86,53574.64,18658.22,2013-10-08,2013-11-01
2470,400512444,L,2013-10-09,2013-10-29,15,Offline,9,9387,3960281.43,3423345.03,536936.4,2013-10-09,2013-10-29
2471,371387517,L,2013-10-09,2013-11-08,80,Offline,10,674,294672.8,177484.42,117188.38,2013-10-09,2013-11-08
2472,932475602,L,2013-10-09,2013-11-21,34,Offline,2,9107,432127.15,289511.53,142615.62,2013-10-09,2013-11-21
2473,466948831,H,2013-10-09,2013-11-26,86,Offline,3,9390,767444.7,532131.3,235313.4,2013-10-09,2013-11-26
2474,238396728,H,2013-10-09,2013-11-27,71,Online,3,5744,469457.12,325512.48,143944.64,2013-10-09,2013-11-27
2475,524844634,M,2013-10-10,2013-10-13,24,Offline,7,2045,420656.5,239489.95,181166.55,2013-10-10,2013-10-13
2476,583094489,M,2013-10-10,2013-11-13,35,Online,12,9472,6329853.44,4760058.88,1569794.56,2013-10-10,2013-11-13
2477,797202146,M,2013-10-10,2013-11-17,153,Online,2,8685,412103.25,276096.15,136007.1,2013-10-10,2013-11-17
2478,315066277,L,2013-10-10,2013-11-28,91,Offline,5,3968,605437.44,386641.92,218795.52,2013-10-10,2013-11-28
2479,886033475,C,2013-10-13,2013-10-20,60,Online,3,5850,478120.5,331519.5,146601,2013-10-13,2013-10-20
2480,220607459,C,2013-10-14,2013-10-17,164,Online,7,1504,309372.8,176133.44,133239.36,2013-10-14,2013-10-17
2481,962703025,M,2013-10-14,2013-10-20,46,Offline,5,4073,621458.34,396873.12,224585.22,2013-10-14,2013-10-20
2482,919133651,M,2013-10-14,2013-11-04,32,Online,4,927,101302.56,33223.68,68078.88,2013-10-14,2013-11-04
2483,532441079,L,2013-10-14,2013-11-08,83,Offline,4,2,218.56,71.68,146.88,2013-10-14,2013-11-08
2484,522089898,C,2013-10-14,2013-11-11,110,Online,1,6858,63985.14,47457.36,16527.78,2013-10-14,2013-11-11
2485,854625880,H,2013-10-14,2013-11-26,124,Offline,2,1644,78007.8,52262.76,25745.04,2013-10-14,2013-11-26
2486,801925837,C,2013-10-17,2013-10-26,4,Offline,6,6531,1006165.86,593863.83,412302.03,2013-10-17,2013-10-26
2487,791692674,L,2013-10-17,2013-11-24,180,Online,1,8310,77532.3,57505.2,20027.1,2013-10-17,2013-11-24
2488,415233266,H,2013-10-18,2013-10-31,40,Online,6,5606,863660.36,509753.58,353906.78,2013-10-18,2013-10-31
2489,787245357,L,2013-10-18,2013-11-01,50,Offline,5,2250,343305,219240,124065,2013-10-18,2013-11-01
2490,633198153,H,2013-10-19,2013-11-03,29,Offline,7,6260,1287682,733108.6,554573.4,2013-10-19,2013-11-03
2491,103281629,L,2013-10-19,2013-11-05,72,Offline,6,2184,336467.04,198591.12,137875.92,2013-10-19,2013-11-05
2492,612495791,L,2013-10-19,2013-11-10,50,Online,7,9971,2051034.7,1167703.81,883330.89,2013-10-19,2013-11-10
2493,666534364,C,2013-10-19,2013-11-18,56,Offline,8,1185,302506.8,188912.7,113594.1,2013-10-19,2013-11-18
2494,313178002,C,2013-10-19,2013-12-06,54,Offline,2,5185,246028.25,164831.15,81197.1,2013-10-19,2013-12-06
2495,516580426,M,2013-10-20,2013-11-18,173,Offline,9,6483,2735112.87,2364285.27,370827.6,2013-10-20,2013-11-18
2496,435463559,C,2013-10-21,2013-10-27,66,Online,2,2199,104342.55,69906.21,34436.34,2013-10-21,2013-10-27
2497,470728385,L,2013-10-21,2013-11-09,121,Offline,7,7845,1613716.5,918727.95,694988.55,2013-10-21,2013-11-09
2498,938301789,C,2013-10-21,2013-11-29,65,Offline,8,3205,818172.4,510941.1,307231.3,2013-10-21,2013-11-29
2499,501663911,H,2013-10-22,2013-11-25,177,Offline,1,2354,21962.82,16289.68,5673.14,2013-10-22,2013-11-25
2500,291531503,L,2013-10-23,2013-10-26,91,Online,2,9505,451012.25,302163.95,148848.3,2013-10-23,2013-10-26
2501,447389304,L,2013-10-23,2013-11-19,112,Online,3,1292,105595.16,73217.64,32377.52,2013-10-23,2013-11-19
2502,410077846,M,2013-10-23,2013-12-02,183,Online,4,2,218.56,71.68,146.88,2013-10-23,2013-12-02
2503,522012221,L,2013-10-24,2013-10-25,146,Offline,10,3871,1692401.2,1019350.43,673050.77,2013-10-24,2013-10-25
2504,950227534,L,2013-10-24,2013-11-02,97,Offline,12,2298,1535684.46,1154836.92,380847.54,2013-10-24,2013-11-02
2505,253865993,M,2013-10-24,2013-12-04,68,Online,8,3444,879184.32,549042.48,330141.84,2013-10-24,2013-12-04
2506,868992650,L,2013-10-25,2013-11-05,35,Offline,12,3091,2065622.57,1553351.14,512271.43,2013-10-25,2013-11-05
2507,565345561,M,2013-10-26,2013-12-02,124,Online,9,7170,3024951.3,2614827.3,410124,2013-10-26,2013-12-02
2508,130754315,H,2013-10-27,2013-11-02,147,Online,11,1962,1277674.02,1029971.52,247702.5,2013-10-27,2013-11-02
2509,186839520,C,2013-10-27,2013-12-04,15,Online,8,8821,2251824.88,1406243.82,845581.06,2013-10-27,2013-12-04
2510,760443437,L,2013-10-27,2013-12-13,112,Online,1,966,9012.78,6684.72,2328.06,2013-10-27,2013-12-13
2511,737340390,C,2013-10-28,2013-11-01,181,Offline,9,4262,1798095.18,1554308.78,243786.4,2013-10-28,2013-11-01
2512,261462438,C,2013-10-28,2013-11-10,165,Online,12,1400,935578,703556,232022,2013-10-28,2013-11-10
2513,107651269,M,2013-10-28,2013-11-11,144,Online,12,5258,3513763.66,2642355.32,871408.34,2013-10-28,2013-11-11
2514,217539012,H,2013-10-29,2013-10-31,46,Online,9,3483,1469442.87,1270215.27,199227.6,2013-10-29,2013-10-31
2515,498201072,H,2013-10-29,2013-11-07,45,Online,10,7623,3332775.6,2007364.59,1325411.01,2013-10-29,2013-11-07
2516,304913794,H,2013-10-29,2013-11-21,46,Offline,11,9623,6266593.83,5051690.08,1214903.75,2013-10-29,2013-11-21
2517,917639768,L,2013-10-31,2013-12-14,30,Online,6,8854,1364047.24,805094.22,558953.02,2013-10-31,2013-12-14
2518,327072703,C,2013-11-01,2013-11-16,91,Online,10,6936,3032419.2,1826456.88,1205962.32,2013-11-01,2013-11-16
2519,732421004,M,2013-11-01,2013-12-01,174,Online,3,8506,695195.38,482035.02,213160.36,2013-11-01,2013-12-01
2520,736396253,H,2013-11-02,2013-11-05,65,Offline,9,4870,2054604.3,1776040.3,278564,2013-11-02,2013-11-05
2521,567904603,L,2013-11-02,2013-11-12,47,Online,8,4447,1135230.16,708940.74,426289.42,2013-11-02,2013-11-12
2522,306134307,M,2013-11-02,2013-11-24,15,Offline,11,799,520316.79,419443.04,100873.75,2013-11-02,2013-11-24
2523,919332349,M,2013-11-02,2013-12-15,44,Offline,5,9726,1483993.08,947701.44,536291.64,2013-11-02,2013-12-15
2524,913074433,H,2013-11-02,2013-12-17,139,Offline,3,7870,643215.1,445992.9,197222.2,2013-11-02,2013-12-17
2525,526381862,M,2013-11-02,2013-12-21,40,Offline,9,6945,2930026.05,2532772.05,397254,2013-11-02,2013-12-21
2526,436606395,C,2013-11-04,2013-12-03,127,Offline,2,389,18458.05,12366.31,6091.74,2013-11-04,2013-12-03
2527,428419864,M,2013-11-04,2013-12-05,147,Offline,11,7813,5087903.73,4101512.48,986391.25,2013-11-04,2013-12-05
2528,881194770,C,2013-11-05,2013-12-05,137,Offline,11,3969,2584652.49,2083566.24,501086.25,2013-11-05,2013-12-05
2529,359346759,M,2013-11-06,2013-11-09,123,Online,4,7546,824626.88,270448.64,554178.24,2013-11-06,2013-11-09
2530,866396272,H,2013-11-06,2013-11-16,94,Online,9,4765,2010305.85,1737747.85,272558,2013-11-06,2013-11-16
2531,332268464,C,2013-11-06,2013-12-14,172,Online,7,4477,920918.9,524301.47,396617.43,2013-11-06,2013-12-14
2532,774928224,C,2013-11-06,2013-12-17,25,Offline,6,7337,1130338.22,667153.41,463184.81,2013-11-06,2013-12-17
2533,797677218,C,2013-11-07,2013-11-14,130,Offline,8,9270,2366445.6,1477823.4,888622.2,2013-11-07,2013-11-14
2534,922363460,H,2013-11-07,2013-11-23,79,Online,4,6700,732176,240128,492048,2013-11-07,2013-11-23
2535,882887351,L,2013-11-07,2013-12-06,178,Offline,2,4842,229752.9,153927.18,75825.72,2013-11-07,2013-12-06
2536,101315677,L,2013-11-07,2013-12-17,6,Online,6,415,63934.9,37735.95,26198.95,2013-11-07,2013-12-17
2537,546140086,L,2013-11-07,2013-12-19,145,Offline,3,3843,314088.39,217782.81,96305.58,2013-11-07,2013-12-19
2538,722346198,H,2013-11-09,2013-12-11,7,Online,10,7147,3124668.4,1882019.51,1242648.89,2013-11-09,2013-12-11
2539,427121675,L,2013-11-10,2013-11-15,97,Offline,6,3650,562319,331894.5,230424.5,2013-11-10,2013-11-15
2540,609939754,M,2013-11-10,2013-11-30,180,Online,1,3582,33420.06,24787.44,8632.62,2013-11-10,2013-11-30
2541,262605273,L,2013-11-11,2013-12-16,10,Offline,12,9591,6409377.57,4819861.14,1589516.43,2013-11-11,2013-12-16
2542,480688178,M,2013-11-12,2013-11-24,106,Offline,5,5169,788686.02,503667.36,285018.66,2013-11-12,2013-11-24
2543,969199979,H,2013-11-12,2013-12-07,24,Online,9,6666,2812318.74,2431023.54,381295.2,2013-11-12,2013-12-07
2544,933699119,C,2013-11-13,2013-11-24,101,Offline,3,1173,95869.29,66473.91,29395.38,2013-11-13,2013-11-24
2545,363952434,H,2013-11-14,2013-11-15,99,Online,5,468,71407.44,45601.92,25805.52,2013-11-14,2013-11-15
2546,700699698,H,2013-11-14,2013-12-23,42,Online,10,1467,641372.4,386305.11,255067.29,2013-11-14,2013-12-23
2547,471911561,C,2013-11-14,2013-12-24,78,Online,11,7973,5192097.33,4185506.08,1006591.25,2013-11-14,2013-12-24
2548,459277713,M,2013-11-15,2013-12-04,160,Online,9,9336,3938765.04,3404745.84,534019.2,2013-11-15,2013-12-04
2549,821056640,H,2013-11-15,2014-01-03,74,Online,2,7760,368212,246690.4,121521.6,2013-11-15,2014-01-03
2550,116154515,M,2013-11-16,2013-11-24,81,Offline,3,1557,127253.61,88235.19,39018.42,2013-11-16,2013-11-24
2551,205339896,C,2013-11-17,2013-11-20,115,Online,11,3493,2274676.53,1833685.28,440991.25,2013-11-17,2013-11-20
2552,703966844,C,2013-11-18,2013-11-30,30,Offline,5,8288,1264583.04,807582.72,457000.32,2013-11-18,2013-11-30
2553,169721019,H,2013-11-18,2013-12-03,176,Offline,7,3076,632733.2,360230.36,272502.84,2013-11-18,2013-12-03
2554,504303634,C,2013-11-19,2013-11-22,61,Online,11,3507,2283793.47,1841034.72,442758.75,2013-11-19,2013-11-22
2555,994744050,M,2013-11-19,2013-12-04,110,Offline,6,5725,881993.5,520574.25,361419.25,2013-11-19,2013-12-04
2556,144689357,M,2013-11-19,2013-12-12,173,Online,8,5651,1442587.28,900882.42,541704.86,2013-11-19,2013-12-12
2557,745253551,H,2013-11-19,2013-12-12,102,Online,3,5942,485639.66,336733.14,148906.52,2013-11-19,2013-12-12
2558,896900069,H,2013-11-20,2013-12-12,93,Online,3,1516,123902.68,85911.72,37990.96,2013-11-20,2013-12-12
2559,805077970,H,2013-11-21,2013-12-19,159,Online,1,9317,86927.61,64473.64,22453.97,2013-11-21,2013-12-19
2560,227262771,L,2013-11-21,2014-01-06,52,Online,11,959,624510.39,503436.64,121073.75,2013-11-21,2014-01-06
2561,844554078,C,2013-11-22,2013-12-06,149,Online,7,1174,241491.8,137487.14,104004.66,2013-11-22,2013-12-06
2562,418385398,M,2013-11-22,2013-12-24,69,Offline,1,8392,78297.36,58072.64,20224.72,2013-11-22,2013-12-24
2563,763437211,M,2013-11-22,2014-01-03,183,Online,9,6891,2907243.99,2513078.79,394165.2,2013-11-22,2014-01-03
2564,657170665,M,2013-11-23,2013-11-24,16,Online,11,258,168012.18,135439.68,32572.5,2013-11-23,2013-11-24
2565,784021556,H,2013-11-23,2013-12-02,124,Offline,10,8256,3609523.2,2174052.48,1435470.72,2013-11-23,2013-12-02
2566,742380797,H,2013-11-23,2013-12-16,56,Offline,6,5830,898169.8,530121.9,368047.9,2013-11-23,2013-12-16
2567,975026166,M,2013-11-24,2013-12-15,113,Online,3,765,62523.45,43352.55,19170.9,2013-11-24,2013-12-15
2568,187196576,C,2013-11-24,2013-12-27,130,Offline,4,4482,489792.96,160634.88,329158.08,2013-11-24,2013-12-27
2569,411537396,C,2013-11-25,2013-12-03,119,Online,10,1916,837675.2,504540.28,333134.92,2013-11-25,2013-12-03
2570,523707807,M,2013-11-25,2013-12-16,32,Online,6,5633,867819.98,512208.69,355611.29,2013-11-25,2013-12-16
2571,299366986,M,2013-11-25,2014-01-10,82,Offline,8,8199,2093040.72,1307084.58,785956.14,2013-11-25,2014-01-10
2572,635878217,C,2013-11-26,2013-12-30,81,Online,3,9350,764175.5,529864.5,234311,2013-11-26,2013-12-30
2573,775008904,M,2013-11-26,2014-01-02,4,Online,8,1212,309399.36,193217.04,116182.32,2013-11-26,2014-01-02
2574,469197165,C,2013-11-27,2013-12-11,139,Online,2,4723,224106.35,150144.17,73962.18,2013-11-27,2013-12-11
2575,596166074,H,2013-11-27,2014-01-13,88,Offline,8,7644,1951360.32,1218606.48,732753.84,2013-11-27,2014-01-13
2576,990455090,M,2013-11-30,2013-12-14,18,Online,12,6526,4361130.02,3279576.04,1081553.98,2013-11-30,2013-12-14
2577,555745828,L,2013-12-01,2013-12-10,165,Offline,10,6395,2795894,1683995.35,1111898.65,2013-12-01,2013-12-10
2578,958929479,C,2013-12-01,2013-12-26,117,Offline,12,7397,4943193.19,3717288.38,1225904.81,2013-12-01,2013-12-26
2579,713532245,L,2013-12-02,2014-01-03,89,Online,7,8902,1831141.4,1042513.22,788628.18,2013-12-02,2014-01-03
2580,162677323,L,2013-12-02,2014-01-11,159,Offline,3,8690,710233.7,492462.3,217771.4,2013-12-02,2014-01-11
2581,588609969,C,2013-12-03,2013-12-26,150,Offline,12,1625,1085938.75,816627.5,269311.25,2013-12-03,2013-12-26
2582,975184524,H,2013-12-03,2014-01-17,95,Offline,6,7626,1174861.56,693432.18,481429.38,2013-12-03,2014-01-17
2583,334908187,L,2013-12-04,2013-12-11,168,Offline,1,5630,52527.9,38959.6,13568.3,2013-12-04,2013-12-11
2584,673702085,H,2013-12-04,2013-12-24,59,Online,10,2273,993755.6,598549.09,395206.51,2013-12-04,2013-12-24
2585,282916247,H,2013-12-04,2013-12-29,161,Offline,2,59,2799.55,1875.61,923.94,2013-12-04,2013-12-29
2586,486318671,L,2013-12-05,2013-12-11,41,Offline,9,1357,572504.73,494884.33,77620.4,2013-12-05,2013-12-11
2587,660832202,M,2013-12-06,2014-01-24,60,Online,3,3789,309674.97,214722.63,94952.34,2013-12-06,2014-01-24
2588,421456849,M,2013-12-07,2013-12-10,127,Online,9,7302,3080640.78,2662966.38,417674.4,2013-12-07,2013-12-10
